Country_Code,Invader_Species,Role,Email
syria,d&d_beholder,defense_role,wasp@avengers.com
syria,d&d_beholder,healing_role,wasp@avengers.com
syria,d&d_devil,attack_role,ant.man@avengers.com
syria,d&d_devil,defense_role,ant.man@avengers.com
syria,d&d_devil,healing_role,batman@dc-world.com
syria,d&d_lich,attack_role,hulk@avengers.com
syria,d&d_lich,defense_role,hulk@avengers.com
syria,d&d_lich,healing_role,hulk@avengers.com
syria,d&d_mind_flayer,attack_role,captain.america@avengers.com
syria,d&d_mind_flayer,defense_role,captain.america@avengers.com
syria,d&d_mind_flayer,healing_role,captain.america@avengers.com
syria,d&d_vampire,attack_role,captain.america@avengers.com
syria,d&d_vampire,defense_role,captain.america@avengers.com
syria,d&d_vampire,healing_role,captain.america@avengers.com
syria,d&d_red_dragon,attack_role,captain.america@avengers.com
syria,d&d_red_dragon,defense_role,captain.america@avengers.com
syria,d&d_red_dragon,healing_role,captain.america@avengers.com
syria,d&d_hill_giant,attack_role,hawkeye@avengers.com
syria,d&d_hill_giant,defense_role,hawkeye@avengers.com
syria,d&d_hill_giant,healing_role,hawkeye@avengers.com
syria,d&d_treant,attack_role,hawkeye@avengers.com
syria,d&d_treant,defense_role,hawkeye@avengers.com
syria,d&d_treant,healing_role,hawkeye@avengers.com
syria,d&d_werewolf,attack_role,captain.america@avengers.com
syria,d&d_werewolf,defense_role,captain.america@avengers.com
syria,d&d_werewolf,healing_role,captain.america@avengers.com
syria,d&d_yuan-ti,attack_role,captain.america@avengers.com
syria,d&d_yuan-ti,defense_role,captain.america@avengers.com
syria,d&d_yuan-ti,healing_role,captain.america@avengers.com
taiwan,aliens,attack_role,iron.man@avengers.com
taiwan,predators,attack_role,thor@avengers.com
taiwan,d&d_beholder,attack_role,hercules@avengers.com
taiwan,d&d_beholder,defense_role,hercules@avengers.com
taiwan,d&d_beholder,healing_role,agent.venom@avengers.com
taiwan,d&d_devil,attack_role,ant.man@avengers.com
taiwan,d&d_devil,defense_role,ant.man@avengers.com
taiwan,d&d_devil,healing_role,batman@dc-world.com
taiwan,d&d_lich,attack_role,hulk@avengers.com
taiwan,d&d_lich,defense_role,hulk@avengers.com
taiwan,d&d_lich,healing_role,hulk@avengers.com
taiwan,d&d_mind_flayer,attack_role,hercules@avengers.com
taiwan,d&d_mind_flayer,defense_role,hercules@avengers.com
taiwan,d&d_mind_flayer,healing_role,havok@avengers.com
taiwan,d&d_vampire,attack_role,hercules@avengers.com
taiwan,d&d_vampire,defense_role,hercules@avengers.com
taiwan,d&d_vampire,healing_role,sunspot@avengers.com
taiwan,d&d_red_dragon,attack_role,hercules@avengers.com
taiwan,d&d_red_dragon,defense_role,hercules@avengers.com
taiwan,d&d_red_dragon,healing_role,smasher@avengers.com
taiwan,d&d_hill_giant,attack_role,hawkeye@avengers.com
taiwan,d&d_hill_giant,defense_role,hawkeye@avengers.com
taiwan,d&d_hill_giant,healing_role,hawkeye@avengers.com
taiwan,d&d_treant,attack_role,hawkeye@avengers.com
taiwan,d&d_treant,defense_role,hawkeye@avengers.com
taiwan,d&d_treant,healing_role,hawkeye@avengers.com
taiwan,d&d_werewolf,attack_role,hercules@avengers.com
taiwan,d&d_werewolf,defense_role,hercules@avengers.com
taiwan,d&d_werewolf,healing_role,rogue@avengers.com
taiwan,d&d_yuan-ti,attack_role,hercules@avengers.com
taiwan,d&d_yuan-ti,defense_role,hercules@avengers.com
taiwan,d&d_yuan-ti,healing_role,abyss@avengers.com
tanzania,aliens,attack_role,iron.man@avengers.com
tanzania,predators,attack_role,thor@avengers.com
tanzania,d&d_beholder,attack_role,hercules@avengers.com
tanzania,d&d_beholder,defense_role,hercules@avengers.com
tanzania,d&d_beholder,healing_role,agent.venom@avengers.com
tanzania,d&d_devil,attack_role,ant.man@avengers.com
tanzania,d&d_devil,defense_role,ant.man@avengers.com
tanzania,d&d_devil,healing_role,batman@dc-world.com
tanzania,d&d_lich,attack_role,hulk@avengers.com
tanzania,d&d_lich,defense_role,hulk@avengers.com
tanzania,d&d_lich,healing_role,hulk@avengers.com
tanzania,d&d_mind_flayer,attack_role,hercules@avengers.com
tanzania,d&d_mind_flayer,defense_role,hercules@avengers.com
tanzania,d&d_mind_flayer,healing_role,havok@avengers.com
tanzania,d&d_vampire,attack_role,hercules@avengers.com
tanzania,d&d_vampire,defense_role,hercules@avengers.com
tanzania,d&d_vampire,healing_role,sunspot@avengers.com
tanzania,d&d_red_dragon,attack_role,hercules@avengers.com
tanzania,d&d_red_dragon,defense_role,hercules@avengers.com
tanzania,d&d_red_dragon,healing_role,smasher@avengers.com
tanzania,d&d_hill_giant,attack_role,hawkeye@avengers.com
tanzania,d&d_hill_giant,defense_role,hawkeye@avengers.com
tanzania,d&d_hill_giant,healing_role,hawkeye@avengers.com
tanzania,d&d_treant,attack_role,hawkeye@avengers.com
tanzania,d&d_treant,defense_role,hawkeye@avengers.com
tanzania,d&d_treant,healing_role,hawkeye@avengers.com
tanzania,d&d_werewolf,attack_role,hercules@avengers.com
tanzania,d&d_werewolf,defense_role,hercules@avengers.com
tanzania,d&d_werewolf,healing_role,rogue@avengers.com
tanzania,d&d_yuan-ti,attack_role,hercules@avengers.com
tanzania,d&d_yuan-ti,defense_role,hercules@avengers.com
tanzania,d&d_yuan-ti,healing_role,abyss@avengers.com
thailand,aliens,attack_role,iron.man@avengers.com
thailand,predators,attack_role,thor@avengers.com
thailand,d&d_beholder,attack_role,hercules@avengers.com
thailand,d&d_beholder,defense_role,hercules@avengers.com
thailand,d&d_beholder,healing_role,agent.venom@avengers.com
thailand,d&d_devil,attack_role,ant.man@avengers.com
thailand,d&d_devil,defense_role,ant.man@avengers.com
thailand,d&d_devil,healing_role,batman@dc-world.com
thailand,d&d_lich,attack_role,hulk@avengers.com
thailand,d&d_lich,defense_role,hulk@avengers.com
thailand,d&d_lich,healing_role,hulk@avengers.com
thailand,d&d_mind_flayer,attack_role,hercules@avengers.com
thailand,d&d_mind_flayer,defense_role,hercules@avengers.com
thailand,d&d_mind_flayer,healing_role,havok@avengers.com
thailand,d&d_vampire,attack_role,hercules@avengers.com
thailand,d&d_vampire,defense_role,hercules@avengers.com
thailand,d&d_vampire,healing_role,sunspot@avengers.com
thailand,d&d_red_dragon,attack_role,hercules@avengers.com
thailand,d&d_red_dragon,defense_role,hercules@avengers.com
thailand,d&d_red_dragon,healing_role,smasher@avengers.com
thailand,d&d_hill_giant,attack_role,hawkeye@avengers.com
thailand,d&d_hill_giant,defense_role,hawkeye@avengers.com
thailand,d&d_hill_giant,healing_role,hawkeye@avengers.com
thailand,d&d_treant,attack_role,hawkeye@avengers.com
thailand,d&d_treant,defense_role,hawkeye@avengers.com
thailand,d&d_treant,healing_role,hawkeye@avengers.com
thailand,d&d_werewolf,attack_role,hercules@avengers.com
thailand,d&d_werewolf,defense_role,hercules@avengers.com
thailand,d&d_werewolf,healing_role,rogue@avengers.com
thailand,d&d_yuan-ti,attack_role,hercules@avengers.com
thailand,d&d_yuan-ti,defense_role,hercules@avengers.com
thailand,d&d_yuan-ti,healing_role,abyss@avengers.com
trinidad,aliens,attack_role,star.brand@avengers.com
trinidad,predators,attack_role,star.brand@avengers.com
trinidad,d&d_beholder,attack_role,star.brand@avengers.com
trinidad,d&d_beholder,defense_role,star.brand@avengers.com
trinidad,d&d_beholder,healing_role,agent.venom@avengers.com
trinidad,d&d_devil,attack_role,shang-chi@avengers.com
trinidad,d&d_devil,defense_role,shang-chi@avengers.com
trinidad,d&d_devil,healing_role,batman@dc-world.com
trinidad,d&d_lich,attack_role,sentry@avengers.com
trinidad,d&d_lich,defense_role,sentry@avengers.com
trinidad,d&d_lich,healing_role,hulk@avengers.com
trinidad,d&d_mind_flayer,attack_role,star.brand@avengers.com
trinidad,d&d_mind_flayer,defense_role,star.brand@avengers.com
trinidad,d&d_mind_flayer,healing_role,havok@avengers.com
trinidad,d&d_vampire,attack_role,star.brand@avengers.com
trinidad,d&d_vampire,defense_role,star.brand@avengers.com
trinidad,d&d_vampire,healing_role,sunspot@avengers.com
trinidad,d&d_red_dragon,attack_role,star.brand@avengers.com
trinidad,d&d_red_dragon,defense_role,star.brand@avengers.com
trinidad,d&d_red_dragon,healing_role,smasher@avengers.com
trinidad,d&d_hill_giant,attack_role,wolverine@avengers.com
trinidad,d&d_hill_giant,defense_role,wolverine@avengers.com
trinidad,d&d_hill_giant,healing_role,hawkeye@avengers.com
trinidad,d&d_treant,attack_role,wolverine@avengers.com
trinidad,d&d_treant,defense_role,wolverine@avengers.com
trinidad,d&d_treant,healing_role,hawkeye@avengers.com
trinidad,d&d_werewolf,attack_role,star.brand@avengers.com
trinidad,d&d_werewolf,defense_role,star.brand@avengers.com
trinidad,d&d_werewolf,healing_role,rogue@avengers.com
trinidad,d&d_yuan-ti,attack_role,star.brand@avengers.com
trinidad,d&d_yuan-ti,defense_role,star.brand@avengers.com
trinidad,d&d_yuan-ti,healing_role,abyss@avengers.com
tunisia,aliens,attack_role,iron.man@avengers.com
tunisia,predators,attack_role,thor@avengers.com
tunisia,d&d_beholder,attack_role,hercules@avengers.com
tunisia,d&d_beholder,defense_role,hercules@avengers.com
tunisia,d&d_beholder,healing_role,agent.venom@avengers.com
tunisia,d&d_devil,attack_role,ant.man@avengers.com
tunisia,d&d_devil,defense_role,ant.man@avengers.com
tunisia,d&d_devil,healing_role,batman@dc-world.com
tunisia,d&d_lich,attack_role,hulk@avengers.com
tunisia,d&d_lich,defense_role,hulk@avengers.com
tunisia,d&d_lich,healing_role,hulk@avengers.com
tunisia,d&d_mind_flayer,attack_role,hercules@avengers.com
tunisia,d&d_mind_flayer,defense_role,hercules@avengers.com
tunisia,d&d_mind_flayer,healing_role,havok@avengers.com
tunisia,d&d_vampire,attack_role,hercules@avengers.com
tunisia,d&d_vampire,defense_role,hercules@avengers.com
tunisia,d&d_vampire,healing_role,sunspot@avengers.com
tunisia,d&d_red_dragon,attack_role,hercules@avengers.com
tunisia,d&d_red_dragon,defense_role,hercules@avengers.com
tunisia,d&d_red_dragon,healing_role,smasher@avengers.com
tunisia,d&d_hill_giant,attack_role,hawkeye@avengers.com
tunisia,d&d_hill_giant,defense_role,hawkeye@avengers.com
tunisia,d&d_hill_giant,healing_role,hawkeye@avengers.com
tunisia,d&d_treant,attack_role,hawkeye@avengers.com
tunisia,d&d_treant,defense_role,hawkeye@avengers.com
tunisia,d&d_treant,healing_role,hawkeye@avengers.com
tunisia,d&d_werewolf,attack_role,hercules@avengers.com
tunisia,d&d_werewolf,defense_role,hercules@avengers.com
tunisia,d&d_werewolf,healing_role,rogue@avengers.com
tunisia,d&d_yuan-ti,attack_role,hercules@avengers.com
tunisia,d&d_yuan-ti,defense_role,hercules@avengers.com
tunisia,d&d_yuan-ti,healing_role,abyss@avengers.com
turkey,aliens,attack_role,amadeus_cho@avengers.com
turkey,predators,attack_role,amadeus_cho@avengers.com
turkey,d&d_beholder,attack_role,amadeus_cho@avengers.com
turkey,d&d_beholder,defense_role,amadeus_cho@avengers.com
turkey,d&d_beholder,healing_role,agent.venom@avengers.com
turkey,d&d_devil,attack_role,amadeus_cho@avengers.com
turkey,d&d_devil,defense_role,amadeus_cho@avengers.com
turkey,d&d_devil,healing_role,batman@dc-world.com
turkey,d&d_lich,attack_role,amadeus_cho@avengers.com
turkey,d&d_lich,defense_role,amadeus_cho@avengers.com
turkey,d&d_lich,healing_role,hulk@avengers.com
turkey,d&d_mind_flayer,attack_role,amadeus_cho@avengers.com
turkey,d&d_mind_flayer,defense_role,amadeus_cho@avengers.com
turkey,d&d_mind_flayer,healing_role,havok@avengers.com
turkey,d&d_vampire,attack_role,amadeus_cho@avengers.com
turkey,d&d_vampire,defense_role,amadeus_cho@avengers.com
turkey,d&d_vampire,healing_role,sunspot@avengers.com
turkey,d&d_red_dragon,attack_role,amadeus_cho@avengers.com
turkey,d&d_red_dragon,defense_role,amadeus_cho@avengers.com
turkey,d&d_red_dragon,healing_role,smasher@avengers.com
turkey,d&d_hill_giant,attack_role,amadeus_cho@avengers.com
turkey,d&d_hill_giant,defense_role,amadeus_cho@avengers.com
turkey,d&d_hill_giant,healing_role,hawkeye@avengers.com
turkey,d&d_treant,attack_role,amadeus_cho@avengers.com
turkey,d&d_treant,defense_role,amadeus_cho@avengers.com
turkey,d&d_treant,healing_role,hawkeye@avengers.com
turkey,d&d_werewolf,attack_role,amadeus_cho@avengers.com
turkey,d&d_werewolf,defense_role,amadeus_cho@avengers.com
turkey,d&d_werewolf,healing_role,rogue@avengers.com
turkey,d&d_yuan-ti,attack_role,amadeus_cho@avengers.com
turkey,d&d_yuan-ti,defense_role,amadeus_cho@avengers.com
turkey,d&d_yuan-ti,healing_role,abyss@avengers.com
turkmenistan,aliens,attack_role,iron.man@avengers.com
turkmenistan,predators,attack_role,thor@avengers.com
turkmenistan,d&d_beholder,attack_role,wasp@avengers.com
turkmenistan,d&d_beholder,defense_role,wasp@avengers.com
turkmenistan,d&d_beholder,healing_role,wasp@avengers.com
turkmenistan,d&d_devil,attack_role,ant.man@avengers.com
turkmenistan,d&d_devil,defense_role,ant.man@avengers.com
turkmenistan,d&d_devil,healing_role,batman@dc-world.com
turkmenistan,d&d_lich,attack_role,hulk@avengers.com
turkmenistan,d&d_lich,defense_role,hulk@avengers.com
turkmenistan,d&d_lich,healing_role,hulk@avengers.com
turkmenistan,d&d_mind_flayer,attack_role,captain.america@avengers.com
turkmenistan,d&d_mind_flayer,defense_role,captain.america@avengers.com
turkmenistan,d&d_mind_flayer,healing_role,captain.america@avengers.com
turkmenistan,d&d_vampire,attack_role,captain.america@avengers.com
turkmenistan,d&d_vampire,defense_role,captain.america@avengers.com
turkmenistan,d&d_vampire,healing_role,captain.america@avengers.com
turkmenistan,d&d_red_dragon,attack_role,captain.america@avengers.com
turkmenistan,d&d_red_dragon,defense_role,captain.america@avengers.com
turkmenistan,d&d_red_dragon,healing_role,captain.america@avengers.com
turkmenistan,d&d_hill_giant,attack_role,hawkeye@avengers.com
turkmenistan,d&d_hill_giant,defense_role,hawkeye@avengers.com
turkmenistan,d&d_hill_giant,healing_role,hawkeye@avengers.com
turkmenistan,d&d_treant,attack_role,hawkeye@avengers.com
turkmenistan,d&d_treant,defense_role,hawkeye@avengers.com
turkmenistan,d&d_treant,healing_role,hawkeye@avengers.com
turkmenistan,d&d_werewolf,attack_role,captain.america@avengers.com
turkmenistan,d&d_werewolf,defense_role,captain.america@avengers.com
turkmenistan,d&d_werewolf,healing_role,captain.america@avengers.com
turkmenistan,d&d_yuan-ti,attack_role,captain.america@avengers.com
turkmenistan,d&d_yuan-ti,defense_role,captain.america@avengers.com
turkmenistan,d&d_yuan-ti,healing_role,captain.america@avengers.com
united_arab_emeriates,aliens,attack_role,valkyrie@avengers.com
united_arab_emeriates,predators,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_beholder,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_beholder,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_beholder,healing_role,agent.venom@avengers.com
united_arab_emeriates,d&d_devil,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_devil,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_devil,healing_role,batman@dc-world.com
united_arab_emeriates,d&d_lich,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_lich,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_lich,healing_role,hulk@avengers.com
united_arab_emeriates,d&d_mind_flayer,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_mind_flayer,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_mind_flayer,healing_role,havok@avengers.com
united_arab_emeriates,d&d_vampire,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_vampire,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_vampire,healing_role,sunspot@avengers.com
united_arab_emeriates,d&d_red_dragon,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_red_dragon,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_red_dragon,healing_role,smasher@avengers.com
united_arab_emeriates,d&d_hill_giant,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_hill_giant,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_hill_giant,healing_role,hawkeye@avengers.com
united_arab_emeriates,d&d_treant,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_treant,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_treant,healing_role,hawkeye@avengers.com
united_arab_emeriates,d&d_werewolf,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_werewolf,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_werewolf,healing_role,rogue@avengers.com
united_arab_emeriates,d&d_yuan-ti,attack_role,valkyrie@avengers.com
united_arab_emeriates,d&d_yuan-ti,defense_role,valkyrie@avengers.com
united_arab_emeriates,d&d_yuan-ti,healing_role,abyss@avengers.com
uganda,aliens,attack_role,iron.man@avengers.com
uganda,predators,attack_role,thor@avengers.com
uganda,d&d_beholder,attack_role,hercules@avengers.com
uganda,d&d_beholder,defense_role,hercules@avengers.com
uganda,d&d_beholder,healing_role,agent.venom@avengers.com
uganda,d&d_devil,attack_role,ant.man@avengers.com
uganda,d&d_devil,defense_role,ant.man@avengers.com
uganda,d&d_devil,healing_role,batman@dc-world.com
uganda,d&d_lich,attack_role,hulk@avengers.com
uganda,d&d_lich,defense_role,hulk@avengers.com
uganda,d&d_lich,healing_role,hulk@avengers.com
uganda,d&d_mind_flayer,attack_role,hercules@avengers.com
uganda,d&d_mind_flayer,defense_role,hercules@avengers.com
uganda,d&d_mind_flayer,healing_role,havok@avengers.com
uganda,d&d_vampire,attack_role,hercules@avengers.com
uganda,d&d_vampire,defense_role,hercules@avengers.com
uganda,d&d_vampire,healing_role,sunspot@avengers.com
uganda,d&d_red_dragon,attack_role,hercules@avengers.com
uganda,d&d_red_dragon,defense_role,hercules@avengers.com
uganda,d&d_red_dragon,healing_role,smasher@avengers.com
uganda,d&d_hill_giant,attack_role,hawkeye@avengers.com
uganda,d&d_hill_giant,defense_role,hawkeye@avengers.com
uganda,d&d_hill_giant,healing_role,hawkeye@avengers.com
uganda,d&d_treant,attack_role,hawkeye@avengers.com
uganda,d&d_treant,defense_role,hawkeye@avengers.com
uganda,d&d_treant,healing_role,hawkeye@avengers.com
uganda,d&d_werewolf,attack_role,hercules@avengers.com
uganda,d&d_werewolf,defense_role,hercules@avengers.com
uganda,d&d_werewolf,healing_role,rogue@avengers.com
uganda,d&d_yuan-ti,attack_role,hercules@avengers.com
uganda,d&d_yuan-ti,defense_role,hercules@avengers.com
uganda,d&d_yuan-ti,healing_role,abyss@avengers.com
united_kingdom,aliens,attack_role,black.panther@avengers.com
united_kingdom,predators,attack_role,black.panther@avengers.com
united_kingdom,d&d_beholder,attack_role,black.panther@avengers.com
united_kingdom,d&d_beholder,defense_role,black.panther@avengers.com
united_kingdom,d&d_beholder,healing_role,nightmask@avengers.com
united_kingdom,d&d_devil,attack_role,black.panther@avengers.com
united_kingdom,d&d_devil,defense_role,black.panther@avengers.com
united_kingdom,d&d_devil,healing_role,black.panther@avengers.com
united_kingdom,d&d_lich,attack_role,black.panther@avengers.com
united_kingdom,d&d_lich,defense_role,black.panther@avengers.com
united_kingdom,d&d_lich,healing_role,hulk@avengers.com
united_kingdom,d&d_mind_flayer,attack_role,black.panther@avengers.com
united_kingdom,d&d_mind_flayer,defense_role,black.panther@avengers.com
united_kingdom,d&d_mind_flayer,healing_role,nightmask@avengers.com
united_kingdom,d&d_vampire,attack_role,black.panther@avengers.com
united_kingdom,d&d_vampire,defense_role,black.panther@avengers.com
united_kingdom,d&d_vampire,healing_role,nightmask@avengers.com
united_kingdom,d&d_red_dragon,attack_role,black.panther@avengers.com
united_kingdom,d&d_red_dragon,defense_role,black.panther@avengers.com
united_kingdom,d&d_red_dragon,healing_role,nightmask@avengers.com
united_kingdom,d&d_hill_giant,attack_role,hawkeye@avengers.com
united_kingdom,d&d_hill_giant,defense_role,hawkeye@avengers.com
united_kingdom,d&d_hill_giant,healing_role,hawkeye@avengers.com
united_kingdom,d&d_treant,attack_role,hawkeye@avengers.com
united_kingdom,d&d_treant,defense_role,hawkeye@avengers.com
united_kingdom,d&d_treant,healing_role,hawkeye@avengers.com
united_kingdom,d&d_werewolf,attack_role,black.panther@avengers.com
united_kingdom,d&d_werewolf,defense_role,black.panther@avengers.com
united_kingdom,d&d_werewolf,healing_role,nightmask@avengers.com
united_kingdom,d&d_yuan-ti,attack_role,black.panther@avengers.com
united_kingdom,d&d_yuan-ti,defense_role,black.panther@avengers.com
united_kingdom,d&d_yuan-ti,healing_role,nightmask@avengers.com
ukraine,aliens,attack_role,iron.man@avengers.com
ukraine,predators,attack_role,thor@avengers.com
ukraine,d&d_beholder,attack_role,hercules@avengers.com
ukraine,d&d_beholder,defense_role,hercules@avengers.com
ukraine,d&d_beholder,healing_role,agent.venom@avengers.com
ukraine,d&d_devil,attack_role,ant.man@avengers.com
ukraine,d&d_devil,defense_role,ant.man@avengers.com
ukraine,d&d_devil,healing_role,batman@dc-world.com
ukraine,d&d_lich,attack_role,hulk@avengers.com
ukraine,d&d_lich,defense_role,hulk@avengers.com
ukraine,d&d_lich,healing_role,hulk@avengers.com
ukraine,d&d_mind_flayer,attack_role,hercules@avengers.com
ukraine,d&d_mind_flayer,defense_role,hercules@avengers.com
ukraine,d&d_mind_flayer,healing_role,havok@avengers.com
ukraine,d&d_vampire,attack_role,hercules@avengers.com
ukraine,d&d_vampire,defense_role,hercules@avengers.com
ukraine,d&d_vampire,healing_role,sunspot@avengers.com
ukraine,d&d_red_dragon,attack_role,hercules@avengers.com
ukraine,d&d_red_dragon,defense_role,hercules@avengers.com
ukraine,d&d_red_dragon,healing_role,smasher@avengers.com
ukraine,d&d_hill_giant,attack_role,hawkeye@avengers.com
ukraine,d&d_hill_giant,defense_role,hawkeye@avengers.com
ukraine,d&d_hill_giant,healing_role,hawkeye@avengers.com
ukraine,d&d_treant,attack_role,hawkeye@avengers.com
ukraine,d&d_treant,defense_role,hawkeye@avengers.com
ukraine,d&d_treant,healing_role,hawkeye@avengers.com
ukraine,d&d_werewolf,attack_role,hercules@avengers.com
ukraine,d&d_werewolf,defense_role,hercules@avengers.com
ukraine,d&d_werewolf,healing_role,rogue@avengers.com
ukraine,d&d_yuan-ti,attack_role,hercules@avengers.com
ukraine,d&d_yuan-ti,defense_role,hercules@avengers.com
ukraine,d&d_yuan-ti,healing_role,abyss@avengers.com
uruguay,aliens,attack_role,nova@avengers.com
uruguay,predators,attack_role,nova@avengers.com
uruguay,d&d_beholder,attack_role,nova@avengers.com
uruguay,d&d_beholder,defense_role,nova@avengers.com
uruguay,d&d_beholder,healing_role,agent.venom@avengers.com
uruguay,d&d_devil,attack_role,nova@avengers.com
uruguay,d&d_devil,defense_role,nova@avengers.com
uruguay,d&d_devil,healing_role,batman@dc-world.com
uruguay,d&d_lich,attack_role,nova@avengers.com
uruguay,d&d_lich,defense_role,nova@avengers.com
uruguay,d&d_lich,healing_role,hulk@avengers.com
uruguay,d&d_mind_flayer,attack_role,nova@avengers.com
uruguay,d&d_mind_flayer,defense_role,nova@avengers.com
uruguay,d&d_mind_flayer,healing_role,havok@avengers.com
uruguay,d&d_vampire,attack_role,nova@avengers.com
uruguay,d&d_vampire,defense_role,nova@avengers.com
uruguay,d&d_vampire,healing_role,sunspot@avengers.com
uruguay,d&d_red_dragon,attack_role,nova@avengers.com
uruguay,d&d_red_dragon,defense_role,nova@avengers.com
uruguay,d&d_red_dragon,healing_role,smasher@avengers.com
uruguay,d&d_hill_giant,attack_role,nova@avengers.com
uruguay,d&d_hill_giant,defense_role,nova@avengers.com
uruguay,d&d_hill_giant,healing_role,hawkeye@avengers.com
uruguay,d&d_treant,attack_role,nova@avengers.com
uruguay,d&d_treant,defense_role,nova@avengers.com
uruguay,d&d_treant,healing_role,hawkeye@avengers.com
uruguay,d&d_werewolf,attack_role,nova@avengers.com
uruguay,d&d_werewolf,defense_role,nova@avengers.com
uruguay,d&d_werewolf,healing_role,rogue@avengers.com
uruguay,d&d_yuan-ti,attack_role,nova@avengers.com
uruguay,d&d_yuan-ti,defense_role,nova@avengers.com
uruguay,d&d_yuan-ti,healing_role,abyss@avengers.com
usa,aliens,attack_role,quicksilver@avengers.com
usa,predators,attack_role,scarlet.witch@avengers.com
usa,d&d_beholder,attack_role,hercules@avengers.com
usa,d&d_beholder,defense_role,hercules@avengers.com
usa,d&d_beholder,healing_role,agent.venom@avengers.com
usa,d&d_devil,attack_role,ant.man@avengers.com
usa,d&d_devil,defense_role,ant.man@avengers.com
usa,d&d_devil,healing_role,batman@dc-world.com
usa,d&d_lich,attack_role,hercules@avengers.com
usa,d&d_lich,defense_role,hercules@avengers.com
usa,d&d_lich,healing_role,hulk@avengers.com
usa,d&d_mind_flayer,attack_role,hercules@avengers.com
usa,d&d_mind_flayer,defense_role,hercules@avengers.com
usa,d&d_mind_flayer,healing_role,havok@avengers.com
usa,d&d_vampire,attack_role,hercules@avengers.com
usa,d&d_vampire,defense_role,hercules@avengers.com
usa,d&d_vampire,healing_role,sunspot@avengers.com
usa,d&d_red_dragon,attack_role,hercules@avengers.com
usa,d&d_red_dragon,defense_role,hercules@avengers.com
usa,d&d_red_dragon,healing_role,smasher@avengers.com
usa,d&d_hill_giant,attack_role,hawkeye@avengers.com
usa,d&d_hill_giant,defense_role,hawkeye@avengers.com
usa,d&d_hill_giant,healing_role,hawkeye@avengers.com
usa,d&d_treant,attack_role,hawkeye@avengers.com
usa,d&d_treant,defense_role,hawkeye@avengers.com
usa,d&d_treant,healing_role,hawkeye@avengers.com
usa,d&d_werewolf,attack_role,hercules@avengers.com
usa,d&d_werewolf,defense_role,hercules@avengers.com
usa,d&d_werewolf,healing_role,rogue@avengers.com
usa,d&d_yuan-ti,attack_role,hercules@avengers.com
usa,d&d_yuan-ti,defense_role,hercules@avengers.com
usa,d&d_yuan-ti,healing_role,abyss@avengers.com
usbekistan,aliens,attack_role,iron.man@avengers.com
usbekistan,predators,attack_role,thor@avengers.com
usbekistan,d&d_beholder,attack_role,hercules@avengers.com
usbekistan,d&d_beholder,defense_role,hercules@avengers.com
usbekistan,d&d_beholder,healing_role,agent.venom@avengers.com
usbekistan,d&d_devil,attack_role,ant.man@avengers.com
usbekistan,d&d_devil,defense_role,ant.man@avengers.com
usbekistan,d&d_devil,healing_role,batman@dc-world.com
usbekistan,d&d_lich,attack_role,hulk@avengers.com
usbekistan,d&d_lich,defense_role,hulk@avengers.com
usbekistan,d&d_lich,healing_role,hulk@avengers.com
usbekistan,d&d_mind_flayer,attack_role,hercules@avengers.com
usbekistan,d&d_mind_flayer,defense_role,hercules@avengers.com
usbekistan,d&d_mind_flayer,healing_role,havok@avengers.com
usbekistan,d&d_vampire,attack_role,hercules@avengers.com
usbekistan,d&d_vampire,defense_role,hercules@avengers.com
usbekistan,d&d_vampire,healing_role,sunspot@avengers.com
usbekistan,d&d_red_dragon,attack_role,hercules@avengers.com
usbekistan,d&d_red_dragon,defense_role,hercules@avengers.com
usbekistan,d&d_red_dragon,healing_role,smasher@avengers.com
usbekistan,d&d_hill_giant,attack_role,hawkeye@avengers.com
usbekistan,d&d_hill_giant,defense_role,hawkeye@avengers.com
usbekistan,d&d_hill_giant,healing_role,hawkeye@avengers.com
usbekistan,d&d_treant,attack_role,hawkeye@avengers.com
usbekistan,d&d_treant,defense_role,hawkeye@avengers.com
usbekistan,d&d_treant,healing_role,hawkeye@avengers.com
usbekistan,d&d_werewolf,attack_role,hercules@avengers.com
usbekistan,d&d_werewolf,defense_role,hercules@avengers.com
usbekistan,d&d_werewolf,healing_role,rogue@avengers.com
